NAME;CATEGORY
STAR OF HOPE MENS SHELTER;PHARMACY
STAR OF HOPE TRANSITIONAL;PHARMACY
STAR OF HOPE WOMEN AND FAMILIE;PHARMACY
STAR PHARMACY;PHARMACY
STARK PHARMACY;PHARMACY
STARR COUNTY MEMORIAL HOSPITAL;PHARMACY
STARR PHARMACY;PHARMACY
STATSCRIPT;PHARMACY
STAUFFERS DRUG STORE;PHARMACY
STEEPLECHASE EXPRESS RX;PHARMACY
STEEPLECHASE PLAZA PHARMACY;PHARMACY
STEIN PHARMACY;PHARMACY
STELTEC PHARMACY;PHARMACY
STEPHEN F. AUSTIN COMMUNITY;PHARMACY
STEPHENS MEMORIAL HOSPITAL;PHARMACY
STEPHENSON PHARMACY;PHARMACY
STERLING HEALTH CARE SERVICES;PHARMACY
STERLING MEDICAL SERVICES LLC;PHARMACY
STERLING PHARMACY;PHARMACY
STERLINGTON VILLAGE PHARMACY;PHARMACY
STEVENS PHARMACY;PHARMACY
STEWPOT PHARMACY;PHARMACY
STOCKTON PHARMACY;PHARMACY
STOKES PHARMACY;PHARMACY
STONE OAK PHARMACY;PHARMACY
STONEBRIAR PHARMACY;PHARMACY
STONEBRIDGE SURGERY CENTER;PHARMACY
STONEGATE PHARMACY;PHARMACY
STONEWALL MEMORIAL HOSPITAL;PHARMACY
STRATFORD HOSP DIST ELK PHY;PHARMACY
STRAWBERRY FAMILY DRUG ;PHARMACY
STRAWBERRY HEALTH CENTER PHCY;PHARMACY
STRICKLAND DRUGS;PHARMACY
STRICTLY PEDIATRICS SURGERY;PHARMACY
STRIPLINGS PHARMACY;PHARMACY
STROHECKERS PHARMACY;PHARMACY
STUDENT HEALTH CENTER PHARMACY;PHARMACY
STUDENT HEALTH PHARMACY;PHARMACY
STUDENT HEALTH SERVICES;PHARMACY
STURGIS PHARMACY;PHARMACY
SU CLINICA FAMILIAR;PHARMACY
SU CLINICA RAYMONDVILLE WOMENS HEALTH C;PHARMACY
SUGAR LAND COMPOUNDING PHARMACY;PHARMACY
SUGAR LAND SURGERY CENTER;PHARMACY
SUGAR PINE PHARMACY;PHARMACY
SULLIVAN PHARMACY;PHARMACY
SUMMERTON DRUGS COMPOUNDING AND DISPENSA;PHARMACY
SUMMIT AMBULATORY SURGERY CNTR;PHARMACY
SUN PHARMACY;PHARMACY
SUNCOAST RADIOPHARMACY;PHARMACY
SUNDANCE HOSPITAL PHARMACY;PHARMACY
SUNMART PHARMACY ;PHARMACY
SUNNYSIDE HEALTH CENTER;PHARMACY
SUNRISE CANYON MH NETWORK;PHARMACY
SUNRISE PHARMACY INC;PHARMACY
SUPER DRUG MART;PHARMACY
SUPER MERCADO PHARMACY;PHARMACY
SUPER ONE PHARMACY ;PHARMACY
SUPER VALUE PHARMACY;PHARMACY
SUPERCARE PHARMACY;PHARMACY
SUPERIOR DRUG CENTER;PHARMACY
SUPERKIDS-MOBILE PEDIATRIC CLI;PHARMACY
SUPREME PHARMACY;PHARMACY
SUPREME RX;PHARMACY
SUREPOINT MEDICAL;PHARMACY
SURGCENTER OF SOUTHWEST HOUSTON LLC;PHARMACY
SURGERY CENTER OF LEWISVILLE;PHARMACY
SURGERY CENTER OF NORTHEAST TEXAS;PHARMACY
SURGERY CENTER OF PLANO;PHARMACY
SURGERY CENTER OF RICHARDSON;PHARMACY
SURGERY SPECIALTY HOSPITALS;PHARMACY
SURGEYECARE PHARMACY;PHARMACY
SURGICAL ARTS CENTER;PHARMACY
SURGICAL CENTER OF EL PASO;PHARMACY
SURGICAL CENTER OF MIDLAND;PHARMACY
SURGICARE OF CORPUS CHRISTI;PHARMACY
SURGICARE OF SOUTH AUSTIN;PHARMACY
SWEENY COMMUNITY HOSPITAL;PHARMACY
SWEETWATER-NOLAN COUNTY HEALTH DEPARTMEN;PHARMACY
SWEETWATER-NOLAN CTY HLTH DEPT;PHARMACY
SWISHER MEMORIAL HOSPITAL;PHARMACY
SWISS AVENUE SURGICENTER;PHARMACY
T  S PHARMACY;PHARMACY
T.B. BOND PHARMACY;PHARMACY
T.P. WEAVER  SON;PHARMACY
TABB PHARMACY;PHARMACY
TACKETT CUSTOM MEDICINES;PHARMACY
TACKETT PHARMACY;PHARMACY
TACKETTS SUPER SAVE PHARMACY;PHARMACY
TAG PHARMACY;PHARMACY
TAHOKA DRUG;PHARMACY
TALON COMPOUNDING PHARMACY;PHARMACY
TAMU-CC HEALTH CENTER PHARMACY;PHARMACY
TARGET MAIL ORDER PHARMACY;PHARMACY
TARGET PHARMACY;PHARMACY
TARGET STORES T;PHARMACY
TARLETON STATE UNIVERSITY;PHARMACY
TARRANT COUNTY INFECTIOUS;PHARMACY
TARRANT COUNTY PUBLIC HEALTH;PHARMACY
TARRANT COUNTY SURGICAL CENTER;PHARMACY
TARRANT CTY HOSP DISTRICT;PHARMACY
TARRYTOWN PHARMACY INC;PHARMACY
TAYLORS PHARMACY;PHARMACY
TCHD ARKANSAS LANE PHARMACY;PHARMACY
TCHD DIAMOND HILL COMMUNITY;PHARMACY
TCHD GERTRUDE TARPLEY;PHARMACY
TCHD NORTHWEST IONA REED;PHARMACY
TCHD SOUTH CAMPUS PHARMACY;PHARMACY
TCHD STOP SIX COMMUNITY;PHARMACY
TCU HEALTH CENTER PHARMACY;PHARMACY
TD PHARMACY;PHARMACY
TEAM RX INC;PHARMACY
TEARE MEMORIAL CLINIC PHARMACY;PHARMACY
TEJAS PHARMACY;PHARMACY
TEMPLE PHARMACY;PHARMACY
TEN OAKS PHARMACY;PHARMACY
TERRELL PHARMACY;PHARMACY
TERRELL STATE HOSPITAL;PHARMACY
TEX-CARE PHARMACY;PHARMACY
TEXAN SURGERY CENTER;PHARMACY
TEXANA CENTER;PHARMACY
TEXARKANA SUGERY CENTER PHCY;PHARMACY
TEXARKANA-BOWIE CTY FAMILY HC;PHARMACY
TEXAS AM UNIVERSITY-KINGSVLLE;PHARMACY
TEXAS CARE PHARMACY;PHARMACY
TEXAS CHILDRENS HOSPITAL PHARMACY-GREEN;PHARMACY
TEXAS CHILDRENS HOSPITAL;PHARMACY
TEXAS CITY PHARMACY;PHARMACY
TEXAS CYPRESS CREEK HOSPITAL;PHARMACY
TEXAS DEPARTMENT OF STATE;PHARMACY
TEXAS DIGESTIVE DISEASE;PHARMACY
TEXAS EMERGENCY CARE CENTER - ATASCOCITA;PHARMACY
TEXAS EMERGENCY CARE CENTER;PHARMACY
TEXAS ENDOSCOPY;PHARMACY
TEXAS EYE SURGERY CENTER;PHARMACY
TEXAS GENERAL HOSPITAL;PHARMACY
TEXAS GI ENDOSCOPY CENTER;PHARMACY
TEXAS HEALTH ARLINGTON;PHARMACY
TEXAS HEALTH BURLESON;PHARMACY
TEXAS HEALTH CARE PHARMACY;PHARMACY
TEXAS HEALTH CENTER FOR;PHARMACY
TEXAS HEALTH CRAIG RANCH SURGERY CENTER;PHARMACY
TEXAS HEALTH HARRIS METHODIST HOSPITAL A;PHARMACY
TEXAS HEALTH HARRIS METHODIST;PHARMACY
TEXAS HEALTH HEART  VASCULAR;PHARMACY
TEXAS HEALTH INFUSION;PHARMACY
TEXAS HEALTH ORTHOPEDIC SURGERY CENTER-F;PHARMACY
TEXAS HEALTH OUTPATIENT SURGERY CENTER A;PHARMACY
TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKW;PHARMACY
TEXAS HEALTH PRESBYTERIAN;PHARMACY
TEXAS HEALTH PRESCRIPTION SHOP;PHARMACY
TEXAS HEALTH PRESCRIPTION;PHARMACY
TEXAS HEALTH SPECIALTY;PHARMACY
TEXAS HEALTH SURGERY CENTER;PHARMACY
TEXAS HOME INFUSION LLC;PHARMACY
TEXAS INJURED WORKERS PHCY;PHARMACY
TEXAS INTERNATIONAL ENDOSCOPY;PHARMACY
TEXAS MIDWEST SURGERY CENTER;PHARMACY
TEXAS NEUROREHAB CENTER;PHARMACY
TEXAS ONCOLOGY PHARMACY;PHARMACY
TEXAS ONCOLOGY PHARMACY-AUSTIN;PHARMACY
TEXAS ONCOLOGY PHARMACY-DENTON;PHARMACY
TEXAS ONCOLOGY PHARMACY-HEB;PHARMACY
TEXAS ONCOLOGY PHARMACY-IRVING;PHARMACY
TEXAS ONCOLOGY PHARMACY-MCD;PHARMACY
TEXAS ONCOLOGY PHARMACY-NORTH ARLINGTON;PHARMACY
TEXAS ONCOLOGY PHARMACY-ODESSA;PHARMACY
TEXAS ONCOLOGY PHARMACY-PARIS;PHARMACY
TEXAS ONCOLOGY PHARMACY-PLANO;PHARMACY
TEXAS ONCOLOGY PHARMACY-SAMMON;PHARMACY
TEXAS ONCOLOGY PHARMACY-SHERMA;PHARMACY
TEXAS ONCOLOGY PHARMACY-TYLER;PHARMACY
TEXAS ONCOLOGY PHARMACY-WACO;PHARMACY
TEXAS ONCOLOGY PHCY-EL PASO E;PHARMACY
TEXAS ONCOLOGY PHCY-EL PASO W;PHARMACY
TEXAS ONCOLOGY PHCY-FLOWER MOUND;PHARMACY
TEXAS ONCOLOGY PHCY-FT WORTH;PHARMACY
TEXAS ONCOLOGY PHCY-HARLINGEN;PHARMACY
TEXAS ONCOLOGY PHCY-PRESBYTERI;PHARMACY
TEXAS ONCOLOGY PHCY-ROUND ROCK;PHARMACY
TEXAS ONCOLOGY PHCY-SUGAR LAND;PHARMACY
TEXAS ONCOLOGY PHCY-WEBSTER;PHARMACY
TEXAS ORTHOPEDIC HOSPITAL;PHARMACY
TEXAS ORTHOPEDICS SURGERY;PHARMACY
TEXAS PEDIATRIC SURGERY CENTER;PHARMACY
TEXAS PROFESSIONAL PHARMACY;PHARMACY
TEXAS REGIONAL MEDICAL CENTER;PHARMACY
TEXAS REHABILITATION HOSPTIAL;PHARMACY
TEXAS SCOTTISH RITE HOSPITAL;PHARMACY
TEXAS SPECIALTY HOSPITAL AT LUBBOCK;PHARMACY
TEXAS SPECIALTY HOSPITAL AT;PHARMACY
TEXAS SPINE  JOINT HOSPITAL;PHARMACY
TEXAS SPINE AND JOINT HOSPITAL;PHARMACY
TEXAS STAR PHARMACY II;PHARMACY
TEXAS STAR PHARMACY;PHARMACY
TEXAS STATE UNIVERSITY STUDENT HEALTH CE;PHARMACY
TEXAS TECH PHARMACY AND CITY SQUARE;PHARMACY
TEXAS TECH RURAL CLINIC MONAHANS;PHARMACY
TEXAS TECH UNIVERSITY;PHARMACY
TEXOMA MEDICAL CENTER;PHARMACY
TEXOMA OUTPATIENT SURGERY;PHARMACY
TEXOMA VALLEY SURGERY CENTER;PHARMACY
THE ALLIANCE PHARMACY;PHARMACY
THE APOTHECARY SHOP;PHARMACY
THE APOTHECARY;PHARMACY
THE BRIDGE PHARMACY;PHARMACY
THE CATARACT CENTER OF EAST;PHARMACY
THE CENTER FOR SPECIAL SURGERY;PHARMACY
THE CENTER PHARMACY;PHARMACY
THE COMMUNITY CHILDRENS MINIS;PHARMACY
THE COMPOUNDING CENTER;PHARMACY
THE CORPUS CHRISTI MEDICAL;PHARMACY
THE DRUG SHOP;PHARMACY
THE DRUG STORE;PHARMACY
THE EDGEWOOD DRUG;PHARMACY
THE EMERGENCY ROOM AT KATY MAIN STREET;PHARMACY
THE ENDOSCOPY CENTER OF;PHARMACY
THE FRIENDLY PHARMACY;PHARMACY
THE HEART HOSPITAL BAYLOR DENTON;PHARMACY
THE HEART HOSPITAL BAYLOR;PHARMACY
THE HEIGHTS PHARMACY;PHARMACY
THE HOME HEALTH STORE OF;PHARMACY
THE HOSPITAL AT WESTLAKE;PHARMACY
THE HOUSTON CENTER FOR OUTPATIENT SURGER;PHARMACY
THE HOUSTON DEPT OF HEALTH;PHARMACY
THE KRAEGE DRUG STORE;PHARMACY
THE MAIN PHARMACY;PHARMACY
THE MED-SHOP PHARMACY;PHARMACY
THE MEDICAL CENTER OF SOUTHEAST TEXAS;PHARMACY
THE MEDICINE CHEST;PHARMACY
THE MEDICINE MAN PHARMACY;PHARMACY
THE MEDICINE PLACE;PHARMACY
THE MEDICINE SHOPPE;PHARMACY
THE MEDICINE STOP;PHARMACY
THE MENNINGER CLINIC;PHARMACY
THE METHODIST HOSPITAL ANNEX;PHARMACY
THE PAIN RELIEF SURGICENTER;PHARMACY
THE PEOPLES PHARMACY;PHARMACY
THE PFLUGERVILLE PHARMACY;PHARMACY
THE PHARMACOMPOUNDIA;PHARMACY
THE PHARMACOMPOUNDIA-CLINICAL PHARMACEUT;PHARMACY
THE PHARMACY CORNER;PHARMACY
THE PHARMACY INC;PHARMACY
THE PHARMACY PLACE;PHARMACY
THE PHARMACY;PHARMACY
THE PHYSICIANS CENTRE;PHARMACY
THE PILL BOX;PHARMACY
THE PRESCRIPTION SHOP;PHARMACY
THE RITE PHARMACY INC;PHARMACY
THE RX CO;PHARMACY
THE START CENTER PHARMACY;PHARMACY
THE SURGERY CENTER AT GASLIGHT;PHARMACY
THE SURGERY CENTER OF NACOGDOC;PHARMACY
THE UNIV. OF TX-PAN AMERICAN;PHARMACY
THE UNIVERSITY OF TEXAS AT;PHARMACY
THE UNIVERSITY OF TEXAS MD ANDERSON CANC;PHARMACY
THE WELLNESS CENTER PHARMACY INC;PHARMACY
THE WEST SIDE CLINIC;PHARMACY
THE WIMBERLEY PHARMACY;PHARMACY
THE WOMANS HOSPITAL OF TEXAS;PHARMACY
THE WOODLANDS COMPOUNDING;PHARMACY
THE WOODLANDS OUTPATIENT SURGICAL;PHARMACY
THEDA OAKS ENDOSCOPY CENTER;PHARMACY
THERACOM;PHARMACY
THO PHARMACY;PHARMACY
THOMAS STREET PHARMACY;PHARMACY
THORPE LANE PHARMACY;PHARMACY
THRIFT PHARMACY INC;PHARMACY
THRIFTY HEALTH  COMPOUNDING;PHARMACY
THROCKMORTON CTY MEM. HOSPITAL;PHARMACY
THURMANS PRO-MED PHARMACY;PHARMACY
TIDWELL PHARMACY;PHARMACY
TIDWELL PROFESSIONAL PHARMACY;PHARMACY
TIDWELL RX;PHARMACY
TIMBERLAND MC PHARMACY;PHARMACY
TIMBERLAWN MENTAL HEALTH SYS;PHARMACY
TIONESTA PHARMACY;PHARMACY
TIPTON PHARMACY;PHARMACY
TIRR MEMORIAL HERMANN;PHARMACY
TITUS CO. MEMORIAL HOSPITAL;PHARMACY
TLC PHARMACY  MEDICAL EQUIPMENT;PHARMACY
TLC PHARMACY  MEDICAL;PHARMACY
TMC BEHAVIORAL HEALTH CENTER;PHARMACY
TN PHARMACY;PHARMACY
TNH PHARMACY II;PHARMACY
TOM OLCESE PHARMACY;PHARMACY
TOM THUMB PHARMACY;PHARMACY
TOMS RIVERSIDE PHCY;PHARMACY
TOMAGWA MINISTRIES INC;PHARMACY
TOMBALL AMBULATORY SURGERY;PHARMACY
TOMBALL HEALTH MART PHARMACY;PHARMACY
TOMBALL PHARMACY;PHARMACY
TOMBALL PROF. ATRIUM PHARMACY;PHARMACY
TOMBALL REGIONAL MEDICAL;PHARMACY
TONNA PHARMACY;PHARMACY
TONYS FAMILY PHARMACY;PHARMACY
TOP RX PHARMACY;PHARMACY
TOPICAL RX PHARMACY;PHARMACY
TOPS PHARMACY;PHARMACY
TOPS SURGICAL SPECIALTY HOSPIT;PHARMACY
TOTAL CARE SOLUTIONS;PHARMACY
TOTAL HEALTHCARE CENTER;PHARMACY
TOTAL PHARMACY CENTER ONE;PHARMACY
TOTAL PHARMACY ENNIS;PHARMACY
TOWER MEDIC PHARMACY;PHARMACY
TOWN  COUNTRY DRUG INC;PHARMACY
TOWN PARK SURGERY CENTER;PHARMACY
TOWNE PHARMACY;PHARMACY
TOWNWOOD PHARMACY;PHARMACY
TOYOTA FAMILY PHARMACY;PHARMACY
TRACE PHARMACY;PHARMACY
TRAIL CREEK PHARMACY;PHARMACY
TRANSDERMAL THERAPEUTICS INC;PHARMACY
TRANSITION PHARMACY;PHARMACY
TRAVELVAX PHARMACY;PHARMACY
TRAVIS CTY JAIL SYSTEM PHCY;PHARMACY
TREASURE PHARMACY;PHARMACY
TRI-COAST PHARMACY;PHARMACY
TRIANGLE PHARMACY SOLUTIONS LLC;PHARMACY
TRICARE PHARMACY;PHARMACY
TRIDENT PHARMACY;PHARMACY
TRILOGY PHARMACY;PHARMACY
TRINITY APOTHECARY;PHARMACY
TRINITY DME;PHARMACY
TRINITY MED RX;PHARMACY
TRINITY MOTHER FRANCES;PHARMACY
TRINITY NORTH PHARMACY;PHARMACY
TRINITY PARK SURGERY CENTER;PHARMACY
TRINITY PHARMACY;PHARMACY
TRINITY RX;PHARMACY
TRINITY SURGERY CENTER LLC;PHARMACY
TRIPLE A PHARMACY;PHARMACY
TRIPLEFIN SPECIALTY PHARMACY;PHARMACY
TRISTAR - CLEVELAND;PHARMACY
TRIUMPH PHARMACY;PHARMACY
TROTTS CALL FIELD DRUG;PHARMACY
TROUP PHARMACY;PHARMACY
TRU KARE PHARMACY;PHARMACY
TRUAX PATIENT SERVICES;PHARMACY
TRUCARE PHARMACY;PHARMACY
TRUE CUSTOM PHARMACY;PHARMACY
TRUECARE ALLIED PHARMACY ;PHARMACY
TRUSTPOINT HOSPITAL;PHARMACY
TTUHSC PHARMACY;PHARMACY
TURNING POINT SPECIALTY;PHARMACY
TURTLE CREEK SURGERY CENTER;PHARMACY
TUSCAN SURGERY CENTER AT LAS;PHARMACY
TWIN OAKS PHARMACY;PHARMACY
TX INSTITUTE FOR SURGERY AT TX;PHARMACY
TX RX SOLUTIONS AND COMPOUNDING PHY;PHARMACY
TYLER COUNTY HOSPITAL PHARMACY;PHARMACY
TYLER FAMILY CIRCLE OF CARE-PRIMARY CARE;PHARMACY
TYLER FAMILY CIRCLE OF CARE-WOMENS SERV;PHARMACY
TYLER RX PHARMACY;PHARMACY
TYSON PHARMACY;PHARMACY
UT PHARMACY ;PHARMACY
U.S DRUG MART ;PHARMACY
U.T.M.B. FAMILY PLANNING;PHARMACY
U.T.M.B. MATERNAL CHILD HEALTH;PHARMACY
U.T.M.D. ANDERSON CANCER CTR;PHARMACY
UBA PHARMACY;PHARMACY
UELZECHTDALLAPDIKT HESPER;PHARMACY
UGH BAYTOWN ENDOSCOPY CENTER;PHARMACY
UGHS SURGICARE-THE WOODLANDS;PHARMACY
UH COLLEGE OF OPTOMETRY SURGERY CENTER;PHARMACY
UJ PHARMACY;PHARMACY
UKROPS PHARMACY;PHARMACY
UMC PHARMACY;PHARMACY
UNICARE PHARMACY INC;PHARMACY
UNIQUE DISCOUNT PHARMACY;PHARMACY
UNITED CARE PHARMACY;PHARMACY
UNITED COALITION PHARMACY;PHARMACY
UNITED MARKET STREET PHARMACY;PHARMACY
UNITED MEDICAL CENTER ;PHARMACY
UNITED MEDICAL;PHARMACY
UNITED PHARMACY ;PHARMACY
UNITED PHARMACY LLC;PHARMACY
UNITED REGIONAL HEALTH CARE;PHARMACY
UNIV HLTH CTR DOWNTOWN PHY;PHARMACY
UNIV. OF NORTH TEXAS PHARMACY;PHARMACY
UNIVERSALS HOSPICE AND;PHARMACY
UNIVERSALMED SUPPLY;PHARMACY
UNIVERSITY BEHAVIORAL HEALTH;PHARMACY
UNIVERSITY CNTR FOR COMMUNITY;PHARMACY
UNIVERSITY COMPOUNDING PHARMACY;PHARMACY
UNIVERSITY COMPOUNDING;PHARMACY
UNIVERSITY FAMILY HEALTH;PHARMACY
UNIVERSITY FAMILY HLTH CTR-S.E;PHARMACY
UNIVERSITY GENERAL HOSPITAL OF DALLAS;PHARMACY
UNIVERSITY GENERAL HOSPITAL;PHARMACY
UNIVERSITY GENERAL SURGICARE;PHARMACY
UNIVERSITY HEALTH CENTER PHCY;PHARMACY
UNIVERSITY HEALTH CTR PHARMACY;PHARMACY
UNIVERSITY HEALTH SYSTEM  - PAVILION PHA;PHARMACY
UNIVERSITY HEALTH SYSTEM SURGERY CENTER;PHARMACY
UNIVERSITY HEALTH SYSTEM;PHARMACY
UNIVERSITY HOSPITAL ASTON INFUSION PHARM;PHARMACY
UNIVERSITY HOSPITAL SIMMONS INFUSION PHY;PHARMACY
UNIVERSITY MEDICAL CENTER AT BRACKENRIDG;PHARMACY
UNIVERSITY MEDICAL CENTER EAST PHARMACY;PHARMACY
UNIVERSITY MEDICAL CENTER FABENS PHARMAC;PHARMACY
UNIVERSITY MEDICAL CENTER OF;PHARMACY
UNIVERSITY MEDICAL CENTER;PHARMACY
UNIVERSITY OF ARIZONA;PHARMACY
UNIVERSITY OF N.TX HLTH SCIENC;PHARMACY
UNIVERSITY OF TEXAS;PHARMACY
UNIVERSITY PHARMACY;PHARMACY
UNIVERSITY RETAIL PHARMACY;PHARMACY
UNIVERSITY SURGERY CENTER;PHARMACY
UNIVERSITY WOMENS HEALTH;PHARMACY
UPSHAW PHARMACY;PHARMACY
UPTOWN PHARMACY;PHARMACY
URBAN ALTERNATIVE PHARMACY;PHARMACY
UROLOGICAL SURGERY CENTER OF;PHARMACY
US BIOSERVICES;PHARMACY
US SPECIALTY CARE;PHARMACY
USMD HOSPITAL AT ARLINGTON;PHARMACY
USMD HOSPITAL OF FORT WORTH;PHARMACY
UT HEALTH SCIENCE CENTER ;PHARMACY
UT HEALTH SERVICES;PHARMACY
UT MEDICAL BRANCH PHARMACY;PHARMACY
UT SOUTHWESTERN CAMPUS;PHARMACY
UT SOUTHWESTERN MEDICAL CENTER;PHARMACY
UT SOUTHWESTERN ST. PAUL;PHARMACY
UT SOUTHWESTERN ZALE LIPSHY;PHARMACY
UTEP STUDENT HEALTH CENTER;PHARMACY
UTMB CONROE CLINIC;PHARMACY
UTMB MATERNAL  CHILD HEALTH;PHARMACY
UTMB MATERNAL  CHILD HLTH CTR SUGARLAND;PHARMACY
UTMB MATERNAL  CHILD HLTH CTR;PHARMACY
UTMB MATERNAL  CHILD HTH CNTR;PHARMACY
UTMB MATERNAL  CHILD;PHARMACY
UTMB MATERNAL AND CHILD HEALTH;PHARMACY
UTMB MCALLEN;PHARMACY
UTMB REGIONAL PERINATAL CLINIC;PHARMACY
UTMB SPECIALTY CARE CENTER AT;PHARMACY
UTMB-CMC DEPARTMENT OF PHARMACY;PHARMACY
UTMD ANDERSON CANCER CENTER ;PHARMACY
UTMD ANDERSON CANCER CTR-KATY;PHARMACY
UTSW INVESTIGATIONAL DRUG SVC;PHARMACY
UTSW SIMMONS RICHARDSON INFUSION PHARMAC;PHARMACY
UVALDE MEMORIAL HOSPITAL;PHARMACY
VAC PHARMACY INCORPORATED;PHARMACY
VAC PHARMACY;PHARMACY
VAL PHARMACY OF MONEY;PHARMACY
VAL VERDE REGIONAL MEDICAL;PHARMACY
VALLBONA PHARMACY;PHARMACY
VALLEY BAPTIST MEDICAL CENTER;PHARMACY
VALLEY BAPTIST MEDICAL CTR - BROWNSVILLE;PHARMACY
VALLEY ENDOSCOPY CENTER;PHARMACY
VALLEY MEDICAL PHARMACY;PHARMACY
VALLEY NUCLEAR INCORPORATED;PHARMACY
VALLEY REGIONAL MEDICAL CENTER;PHARMACY
VALLEY VET PHARMACY;PHARMACY
VALLEY VIEW SURGERY CENTER;PHARMACY
VALMED PHARMACY SOLUTIONS;PHARMACY
VALU-RITE PHARMACY;PHARMACY
VALUE MED RX LLC;PHARMACY
VALUE MEDICAL PHARMACY;PHARMACY
VALUSCRIPT PHARMACY;PHARMACY
VALUSTAR PHARMACY LLC;PHARMACY
VARELA PHARMACY;PHARMACY
VAZQUEZ PHARMACY;PHARMACY
VELAS PHARMACY;PHARMACY
VET RX DIRECT;PHARMACY
VET RX PHARMACY;PHARMACY
VETAPPROVEDRX;PHARMACY
VETERINARY ENTERPRISES OF TOMORROW;PHARMACY
VETERINARY PHARMACEUTICALS INC;PHARMACY
VETERINARY PHARMACIES OF;PHARMACY
VETS FIRST CHOICE;PHARMACY
VETSOURCE HOME DELIVERY;PHARMACY
VIAREMOTE PHARMACY;PHARMACY
VIBRA HOSPITAL OF AMARILLO;PHARMACY
VIBRA REHABILITATION HOSPITAL OF;PHARMACY
VIBRA SPECIALTY HOSPITAL;PHARMACY
VICKERY WHC PHARMACY;PHARMACY
VICKSBURG SPECIAL CARE PHARMACY;PHARMACY
VICTORIA AMBULATORY SURGERY;PHARMACY
VICTORIA CITY-CTY HEALTH DEPT;PHARMACY
VICTORIA COMMUNITY HEALTH CENTER;PHARMACY
VICTORIA SURGERY CENTER;PHARMACY
VICTORY MEDICAL CENTER - MID CITIES;PHARMACY
VICTORY MEDICAL CENTER BEAUMONT;PHARMACY
VICTORY MEDICAL CENTER CRAIG RANCH;PHARMACY
VICTORY MEDICAL CENTER HOUSTON;PHARMACY
VICTORY MEDICAL CENTER LANDMARK;PHARMACY
VICTORY MEDICAL CENTER PHARMAC;PHARMACY
VICTORY MEDICAL CENTER PLANO;PHARMACY
VIDA Y SALUD HEALTH SYSTEMS;PHARMACY
VIDOR FAMILY PHARMACY;PHARMACY
VIETNAM PHARMACY;PHARMACY
VILLAGE COMPOUNDING PHARMACY;PHARMACY
VILLAGE DRUG;PHARMACY
VILLAGE FERTILITY PHARMACY;PHARMACY
VILLAGE FOODS;PHARMACY
VILLAGE PHARMACY INC;PHARMACY
VILLAGE PHARMACY;PHARMACY
VILLAGE SQUARE PHARMACY;PHARMACY
VINA PHARMACY;PHARMACY
VINCO PHARMACY INC;PHARMACY
VINTAGE PHARMACY;PHARMACY
VISTA SURGERY CENTER;PHARMACY
VITA-CARE PHARMACY II;PHARMACY
VITA-CARE PHARMACY;PHARMACY
VITAL CARE RX;PHARMACY
VITAMED PHARMACY;PHARMACY
VIVERE AUSTIN SURGERY CENTER;PHARMACY
VIVERE-DALLAS SURGERY CENTER;PHARMACY
VIVIAN FIELD YFC PHARMACY;PHARMACY
VN DISCOUNT PHARMACY;PHARMACY
VOLUNTEER HEALTHCARE CLINIC;PHARMACY
W-TEE PHARMACY;PHARMACY
WACO GASTROENTEROLOGY;PHARMACY
WACO-MCLENNAN COUNTY PUBLIC;PHARMACY
WADLEY REGIONAL MEDICAL CENTER;PHARMACY
WAL-MART CENTRAL FILL ;PHARMACY
WAL-MART PHARMACY;PHARMACY
WALDIES PHARMACY;PHARMACY
WALGREENS CO;PHARMACY
WALGREENS DRUG STORE;PHARMACY
WALGREENS INFUSION SERVICES;PHARMACY
WALGREENS SPECIALTY PHARMACY;PHARMACY
WALGREENS STORE ;PHARMACY
WALKER PHARMACY;PHARMACY
WALLINGS PHARMACY;PHARMACY
WALLIS PHARMACY;PHARMACY
WALLYS PHARMACY;PHARMACY
WALMART PHARMACY ;PHARMACY
WALNUT HILL MEDICAL CENTER;PHARMACY
WALNUT HILL PHARMACY;PHARMACY
WALNUT PLACE PHARMACY;PHARMACY
WALTERS DRUG INC;PHARMACY
WALTERS PHARMACY;PHARMACY
WALTMIRE PHARMACY;PHARMACY
WARD MEMORIAL HOSP PHARMACY;PHARMACY
WARM SPRINGS REHABILITATION HOSPITAL OF;PHARMACY
WARM SPRINGS REHABILITATION;PHARMACY
WARM SPRINGS SPECIALTY HOSPITAL AT  NEW;PHARMACY
WARM SPRINGS SPECIALTY HOSPITAL OF SAN A;PHARMACY
WARM SPRINGS SPECIALTY;PHARMACY
WASHINGTON AVENUE PHARMACY CTR;PHARMACY
WATSONS CITY DRUG;PHARMACY
WAXAHACHIE SURGERY PAVILION;PHARMACY
WE CARE PHARMACY;PHARMACY
WEATHERFORD COMPOUNDING PHARMACY;PHARMACY
WEATHERFORD REGIONAL MEDICAL;PHARMACY
WEATHERFORD REGIONAL SURGERY CENTER;PHARMACY
WEBB-KOHLER PHARMACY  HOME;PHARMACY
WEBSTER PHARMACY;PHARMACY
WEDGEWOOD VILLAGE PHARMACY INC;PHARMACY
WEDGWOOD PHARMACY;PHARMACY
WEIS PHARMACY;PHARMACY
WELAKA PHARMACY;PHARMACY
WELLCARE PHARMACY;PHARMACY
WELLDYNERX;PHARMACY
WELLDYNERX-FL;PHARMACY
